attendance,current_test_score,current_assignment_score,previous_test_score,previous_assignment_score,fees,gender,dropout_target
68,61,42,54,41,Unpaid,Male,Medium Risk
85,61,44,58,39,Unpaid,Male,Low Risk
46,45,34,65,54,Paid,Male,Medium Risk
50,52,57,61,62,Paid,Female,Medium Risk
46,45,46,55,54,Paid,Male,Medium Risk
42,56,62,46,64,Unpaid,Male,High Risk
54,60,71,52,62,Paid,Female,Low Risk
68,56,47,46,58,Paid,Female,Low Risk
58,66,59,45,63,Paid,Male,Low Risk
48,71,79,76,89,Paid,Male,Low Risk
50,52,46,40,31,Unpaid,Female,High Risk
47,43,48,31,36,Paid,Female,High Risk
38,46,46,60,55,Paid,Female,High Risk
61,70,73,73,74,Unpaid,Male,Low Risk
34,37,31,37,44,Paid,Female,High Risk
52,58,44,47,32,Unpaid,Male,High Risk
50,44,44,45,46,Paid,Male,Medium Risk
42,56,48,52,48,Unpaid,Female,High Risk
79,54,43,56,61,Unpaid,Female,Low Risk
37,54,58,46,36,Unpaid,Male,High Risk
75,63,50,53,48,Paid,Male,Low Risk
60,52,36,68,58,Paid,Female,Medium Risk
58,50,53,46,60,Paid,Female,Medium Risk
71,74,56,77,48,Paid,Female,Low Risk
58,63,53,64,44,Unpaid,Female,Medium Risk
61,52,71,66,60,Paid,Female,Low Risk
42,44,37,57,48,Unpaid,Male,High Risk
52,27,28,18,32,Unpaid,Male,High Risk
72,56,63,52,55,Paid,Female,Low Risk
63,43,69,40,43,Paid,Female,Low Risk
44,38,42,30,37,Unpaid,Female,High Risk
50,38,53,48,57,Unpaid,Female,High Risk
55,36,31,54,46,Paid,Male,High Risk
51,50,30,41,41,Paid,Female,Medium Risk
43,45,57,49,48,Unpaid,Male,High Risk
53,63,58,67,74,Unpaid,Male,Medium Risk
49,51,57,53,60,Unpaid,Female,High Risk
49,44,35,44,50,Paid,Male,High Risk
43,61,81,62,61,Unpaid,Male,Medium Risk
61,43,49,47,53,Paid,Female,Low Risk
14,25,21,12,14,Unpaid,Female,High Risk
71,61,60,48,42,Paid,Female,Low Risk
38,55,48,63,51,Paid,Female,Medium Risk
50,41,33,36,47,Paid,Female,High Risk
54,62,60,70,66,Paid,Male,Low Risk
68,58,49,64,49,Unpaid,Female,Medium Risk
54,70,64,53,45,Paid,Female,Low Risk
41,38,56,12,46,Paid,Female,Medium Risk
38,56,47,48,46,Paid,Male,Medium Risk
52,57,58,43,45,Paid,Female,Medium Risk
26,44,45,52,70,Paid,Female,High Risk
49,40,46,49,47,Paid,Female,High Risk
73,72,47,57,41,Paid,Male,Low Risk
39,25,36,36,46,Unpaid,Male,High Risk
57,47,34,53,46,Unpaid,Female,High Risk
82,86,83,78,63,Paid,Male,Low Risk
49,35,38,40,51,Paid,Female,Medium Risk
44,52,58,42,44,Paid,Female,Medium Risk
72,81,69,76,63,Paid,Female,Low Risk
68,50,40,53,40,Paid,Male,Low Risk
56,51,45,45,41,Unpaid,Male,High Risk
50,53,46,51,48,Paid,Female,Medium Risk
72,60,53,57,53,Unpaid,Female,Medium Risk
65,79,82,66,71,Paid,Male,Low Risk
55,46,47,43,61,Paid,Female,Medium Risk
52,52,53,57,54,Unpaid,Male,High Risk
18,25,40,41,38,Paid,Male,High Risk
60,61,60,63,75,Paid,Male,Low Risk
71,58,49,47,38,Unpaid,Female,Medium Risk
45,43,38,34,39,Paid,Male,High Risk
59,37,42,29,35,Paid,Male,Medium Risk
29,40,29,37,41,Paid,Male,High Risk
74,73,84,81,78,Paid,Male,Low Risk
63,74,78,73,82,Paid,Female,Low Risk
68,63,47,62,63,Unpaid,Female,Medium Risk
56,72,60,63,59,Unpaid,Female,Medium Risk
76,87,84,76,68,Unpaid,Female,Low Risk
66,64,57,55,61,Paid,Male,Low Risk
63,61,66,56,49,Paid,Male,Low Risk
65,71,66,60,70,Paid,Female,Low Risk
70,55,39,55,57,Paid,Female,Low Risk
78,55,79,71,80,Unpaid,Female,Low Risk
68,72,58,58,55,Paid,Female,Low Risk
55,72,75,69,66,Paid,Male,Low Risk
71,57,46,57,50,Paid,Female,Low Risk
77,66,76,74,69,Paid,Male,Low Risk
58,49,42,52,33,Paid,Female,Medium Risk
49,62,66,62,66,Paid,Male,Medium Risk
54,71,59,64,62,Unpaid,Male,Medium Risk
45,46,49,43,45,Paid,Male,High Risk
66,59,70,54,70,Paid,Female,Medium Risk
67,70,52,62,71,Paid,Female,Low Risk
70,49,35,40,40,Paid,Female,Medium Risk
25,44,51,55,52,Paid,Male,High Risk
28,49,79,53,77,Paid,Female,Medium Risk
41,42,40,34,52,Unpaid,Male,High Risk
58,45,26,59,44,Paid,Male,Medium Risk
41,52,59,56,51,Paid,Female,Medium Risk
59,62,45,57,50,Paid,Female,Low Risk
76,52,59,38,60,Unpaid,Male,Low Risk
40,53,50,39,40,Unpaid,Female,High Risk
53,55,59,61,73,Unpaid,Female,Medium Risk
55,53,53,48,60,Paid,Female,Medium Risk
42,28,34,24,24,Unpaid,Male,High Risk
66,71,49,77,60,Paid,Female,Low Risk
83,65,55,45,55,Paid,Female,Low Risk
37,45,46,32,27,Unpaid,Male,High Risk
51,59,51,75,55,Unpaid,Female,High Risk
63,54,32,48,34,Paid,Female,Medium Risk
47,72,69,70,69,Paid,Female,Low Risk
65,59,73,55,75,Unpaid,Male,Low Risk
45,42,32,33,28,Paid,Male,High Risk
73,74,75,69,60,Unpaid,Male,Low Risk
63,47,44,45,51,Paid,Female,Low Risk
62,59,51,62,55,Unpaid,Male,Medium Risk
64,51,56,55,57,Unpaid,Male,High Risk
41,38,43,46,32,Paid,Male,High Risk
59,56,46,56,50,Paid,Male,Low Risk
83,72,72,66,74,Paid,Female,Low Risk
74,42,37,46,52,Paid,Male,Medium Risk
53,46,46,66,51,Paid,Female,Medium Risk
24,28,21,32,20,Paid,Female,High Risk
57,72,57,84,77,Unpaid,Male,Low Risk
54,61,49,60,65,Paid,Male,Medium Risk
66,53,52,37,57,Paid,Female,Low Risk
39,55,50,56,50,Paid,Female,Medium Risk
57,50,59,55,66,Paid,Male,Medium Risk
45,56,49,45,48,Unpaid,Male,High Risk
56,34,44,50,73,Unpaid,Female,High Risk
34,47,71,56,56,Paid,Male,Medium Risk
58,54,36,48,37,Paid,Male,Medium Risk
50,44,57,51,74,Paid,Female,Medium Risk
61,69,75,57,60,Paid,Female,Low Risk
77,39,51,37,58,Paid,Male,Low Risk
71,57,46,62,57,Paid,Male,Low Risk
71,70,59,74,66,Paid,Male,Low Risk
37,54,36,37,29,Paid,Female,High Risk
52,47,45,49,46,Unpaid,Female,High Risk
55,73,57,67,58,Paid,Female,Medium Risk
41,53,57,54,46,Paid,Male,High Risk
33,34,25,50,36,Unpaid,Female,High Risk
44,53,40,62,70,Paid,Female,High Risk
62,70,72,69,70,Paid,Male,Low Risk
45,60,55,62,61,Paid,Male,Medium Risk
47,56,60,48,53,Paid,Female,Medium Risk
68,56,44,33,55,Paid,Male,Medium Risk
69,46,54,42,34,Unpaid,Female,Medium Risk
45,46,40,48,35,Paid,Male,Medium Risk
35,30,36,14,28,Paid,Male,High Risk
48,58,67,53,63,Paid,Male,Medium Risk
38,52,39,39,30,Paid,Male,High Risk
34,48,57,40,42,Paid,Male,High Risk
47,47,58,62,70,Paid,Male,High Risk
48,37,40,26,41,Unpaid,Female,High Risk
43,51,53,41,48,Paid,Female,Medium Risk
56,56,49,53,57,Paid,Female,Medium Risk
67,65,61,73,68,Paid,Male,Low Risk
41,43,41,49,42,Paid,Female,High Risk
72,56,81,40,64,Unpaid,Female,Medium Risk
39,51,34,52,52,Paid,Female,High Risk
39,37,36,57,64,Paid,Female,High Risk
67,58,65,71,62,Paid,Male,Low Risk
38,54,40,50,63,Unpaid,Male,High Risk
43,39,28,40,36,Paid,Male,High Risk
65,60,47,64,53,Paid,Male,Low Risk
82,55,45,41,41,Unpaid,Female,Low Risk
60,61,54,84,64,Paid,Female,Low Risk
57,59,56,65,53,Unpaid,Male,Medium Risk
70,70,56,70,54,Paid,Male,Low Risk
61,61,57,55,49,Unpaid,Male,Medium Risk
53,59,61,46,56,Unpaid,Male,Medium Risk
49,61,55,45,50,Unpaid,Male,High Risk
76,84,62,77,62,Paid,Female,Low Risk
43,46,36,48,55,Paid,Female,Medium Risk
51,45,39,38,39,Unpaid,Male,High Risk
30,42,44,39,44,Paid,Female,High Risk
63,53,46,58,58,Paid,Female,Medium Risk
64,51,56,54,59,Paid,Female,Low Risk
36,64,51,61,45,Paid,Male,Medium Risk
73,63,58,45,43,Paid,Male,Low Risk
60,55,53,37,44,Unpaid,Male,Medium Risk
82,62,49,59,50,Paid,Male,Low Risk
31,59,69,60,47,Paid,Female,High Risk
49,51,45,58,67,Unpaid,Male,High Risk
46,52,53,49,58,Unpaid,Female,High Risk
39,42,47,37,36,Unpaid,Male,High Risk
40,53,38,71,66,Paid,Female,Medium Risk
50,54,49,38,58,Paid,Male,Medium Risk
40,58,63,49,64,Unpaid,Female,Medium Risk
68,73,70,63,68,Unpaid,Male,Low Risk
43,50,49,46,63,Unpaid,Female,High Risk
50,65,54,54,57,Unpaid,Female,Medium Risk
74,62,58,57,45,Paid,Male,Low Risk
54,50,44,46,49,Paid,Female,Medium Risk
57,52,60,44,41,Paid,Male,Medium Risk
43,43,42,53,68,Paid,Female,Medium Risk
59,43,43,55,45,Unpaid,Female,Medium Risk
61,71,67,74,79,Paid,Female,Low Risk
57,46,62,55,57,Paid,Male,Medium Risk
64,57,50,45,50,Unpaid,Female,Medium Risk
68,71,71,62,71,Paid,Female,Low Risk
30,40,36,34,31,Paid,Female,High Risk
45,58,52,56,47,Paid,Male,Medium Risk
40,54,51,52,56,Unpaid,Male,High Risk
45,56,51,47,43,Unpaid,Female,High Risk
85,80,68,69,65,Paid,Female,Low Risk
30,48,40,37,40,Paid,Male,High Risk
36,53,63,51,57,Unpaid,Male,High Risk
41,33,42,41,61,Unpaid,Male,High Risk
44,46,43,60,54,Paid,Female,High Risk
37,49,47,55,39,Paid,Male,High Risk
41,35,33,41,64,Paid,Male,High Risk
66,48,44,41,57,Unpaid,Male,Medium Risk
63,53,58,63,67,Paid,Female,Low Risk
48,54,50,65,63,Paid,Male,Medium Risk
46,46,43,49,44,Paid,Female,Medium Risk
67,45,61,46,74,Paid,Male,Low Risk
32,47,52,48,65,Paid,Female,High Risk
45,54,52,41,29,Paid,Female,Medium Risk
55,50,71,70,58,Paid,Female,Low Risk
53,60,47,44,57,Unpaid,Male,High Risk
71,58,62,64,46,Unpaid,Female,Low Risk
37,47,54,57,53,Paid,Female,Medium Risk
36,47,48,45,52,Unpaid,Female,High Risk
53,57,64,62,53,Paid,Male,Low Risk
58,54,60,61,47,Paid,Female,Medium Risk
60,33,43,36,42,Paid,Male,Medium Risk
56,63,50,44,41,Paid,Male,Medium Risk
59,62,39,51,20,Paid,Female,Medium Risk
50,62,53,59,61,Unpaid,Female,Medium Risk
66,70,52,70,55,Paid,Female,Low Risk
83,65,61,64,58,Unpaid,Female,Low Risk
52,42,56,35,36,Paid,Female,Medium Risk
59,55,51,48,48,Paid,Male,Medium Risk
59,66,69,63,72,Unpaid,Female,Medium Risk
55,70,62,52,53,Paid,Female,Low Risk
85,74,67,69,62,Paid,Male,Low Risk
24,19,29,36,38,Unpaid,Female,High Risk
56,56,45,45,61,Paid,Female,Medium Risk
59,66,68,56,73,Unpaid,Male,Medium Risk
53,71,67,52,55,Paid,Female,Low Risk
76,50,34,51,44,Unpaid,Female,High Risk
75,66,58,59,51,Paid,Male,Low Risk
55,41,37,41,42,Paid,Male,High Risk
57,45,45,38,51,Unpaid,Female,High Risk
52,43,48,50,59,Unpaid,Male,High Risk
63,54,38,50,51,Unpaid,Female,Medium Risk
63,61,61,58,59,Paid,Male,Low Risk
36,32,45,40,36,Unpaid,Male,High Risk
34,35,62,31,48,Paid,Female,High Risk
50,37,36,39,49,Paid,Male,High Risk
50,46,45,48,33,Paid,Female,High Risk
66,60,42,49,42,Unpaid,Male,Medium Risk
57,75,73,64,68,Paid,Male,Low Risk
62,58,61,64,67,Paid,Female,Medium Risk
50,44,31,37,47,Paid,Male,Medium Risk
89,61,86,61,71,Paid,Male,Low Risk
47,56,45,66,51,Paid,Female,Medium Risk
26,51,42,49,46,Paid,Female,High Risk
73,62,58,45,66,Paid,Male,Low Risk
71,58,55,44,70,Unpaid,Male,Low Risk
61,68,68,68,64,Unpaid,Female,Medium Risk
54,60,59,48,71,Paid,Female,Medium Risk
61,57,67,69,61,Paid,Female,Low Risk
64,59,60,61,67,Unpaid,Male,Medium Risk
70,42,58,32,47,Paid,Female,Low Risk
62,71,65,82,52,Unpaid,Female,Low Risk
43,52,47,62,63,Unpaid,Female,High Risk
34,44,61,43,49,Paid,Female,High Risk
64,71,74,69,71,Unpaid,Female,Low Risk
43,77,49,68,48,Paid,Male,Low Risk
39,69,72,51,53,Paid,Male,Medium Risk
73,82,53,74,59,Paid,Male,Low Risk
52,62,51,55,48,Paid,Female,Medium Risk
55,66,66,69,57,Paid,Female,Medium Risk
41,48,52,51,47,Unpaid,Female,High Risk
57,63,60,79,63,Unpaid,Male,Medium Risk
55,52,76,51,62,Paid,Female,Medium Risk
57,34,48,23,44,Unpaid,Male,High Risk
62,85,83,75,68,Paid,Female,Low Risk
49,59,44,69,65,Paid,Male,Medium Risk
65,80,56,79,54,Paid,Female,Low Risk
72,71,63,67,60,Paid,Female,Low Risk
53,63,63,58,45,Unpaid,Male,Medium Risk
74,58,45,67,45,Paid,Female,Low Risk
52,52,72,45,66,Paid,Male,Medium Risk
63,47,62,44,64,Unpaid,Male,Medium Risk
63,61,55,69,60,Paid,Female,Low Risk
72,67,72,76,67,Paid,Female,Low Risk
13,34,41,41,61,Paid,Male,High Risk
49,59,69,62,64,Paid,Female,Medium Risk
60,85,79,97,81,Unpaid,Female,Low Risk
80,68,83,82,83,Unpaid,Female,Low Risk
74,59,32,36,33,Paid,Male,Low Risk
61,67,43,60,45,Paid,Male,Medium Risk
72,59,48,63,49,Paid,Male,Low Risk
62,52,46,45,41,Paid,Male,Medium Risk
50,43,47,53,51,Paid,Male,Medium Risk
62,57,45,54,37,Paid,Male,Medium Risk
51,45,56,44,58,Paid,Male,Medium Risk
46,44,33,57,42,Unpaid,Male,High Risk
38,50,46,45,39,Paid,Female,High Risk
62,48,65,52,67,Paid,Male,Low Risk
70,57,45,47,49,Paid,Female,Low Risk
47,57,65,55,68,Paid,Male,Medium Risk
71,51,54,48,42,Unpaid,Female,Medium Risk
68,50,37,40,52,Paid,Female,Medium Risk
40,45,49,68,55,Paid,Male,High Risk
69,55,56,48,43,Paid,Female,Low Risk
42,46,52,43,59,Paid,Male,Medium Risk
30,38,49,58,52,Unpaid,Male,High Risk
51,67,56,65,57,Paid,Male,Medium Risk
43,42,44,67,59,Paid,Female,Medium Risk
38,52,50,45,48,Unpaid,Female,High Risk
51,61,66,65,73,Paid,Female,Medium Risk
55,74,68,73,70,Paid,Male,Low Risk
41,48,30,51,38,Unpaid,Male,High Risk
51,60,60,53,62,Unpaid,Female,Medium Risk
53,68,60,71,69,Paid,Female,Medium Risk
60,52,25,43,40,Paid,Male,Medium Risk
62,69,72,63,69,Paid,Female,Low Risk
54,42,41,53,47,Paid,Female,Medium Risk
66,54,53,55,56,Paid,Female,Low Risk
40,56,49,38,41,Paid,Male,Medium Risk
51,52,48,37,48,Unpaid,Female,High Risk
55,50,49,42,51,Unpaid,Female,High Risk
51,56,67,53,63,Unpaid,Female,High Risk
76,61,46,67,63,Unpaid,Female,Low Risk
22,35,56,24,47,Paid,Female,High Risk
67,53,53,36,44,Paid,Male,Medium Risk
41,42,43,34,49,Paid,Female,High Risk
58,59,56,49,44,Paid,Male,Medium Risk
60,53,55,53,51,Unpaid,Male,Medium Risk
50,58,33,49,23,Paid,Female,High Risk
65,62,33,71,42,Paid,Female,Low Risk
57,57,69,55,73,Paid,Male,Medium Risk
47,50,53,45,39,Unpaid,Female,High Risk
53,59,54,64,55,Unpaid,Female,Medium Risk
88,93,76,72,66,Unpaid,Male,Low Risk
63,55,43,45,48,Paid,Female,Medium Risk
60,63,74,77,80,Unpaid,Male,Medium Risk
55,59,64,44,59,Paid,Male,Medium Risk
39,54,60,48,58,Unpaid,Male,High Risk
50,38,48,54,56,Paid,Male,Medium Risk
57,45,62,45,60,Unpaid,Female,High Risk
55,48,39,48,42,Unpaid,Female,High Risk
73,76,78,76,66,Paid,Female,Low Risk
52,51,49,58,54,Paid,Female,Medium Risk
63,55,49,58,71,Paid,Male,Low Risk
57,50,47,43,34,Paid,Male,Low Risk
33,36,42,49,47,Paid,Female,High Risk
51,65,63,65,44,Unpaid,Male,Medium Risk
47,63,55,49,48,Paid,Male,Medium Risk
42,40,34,55,49,Paid,Female,Medium Risk
62,58,63,60,61,Unpaid,Male,Medium Risk
77,53,51,52,42,Paid,Male,Low Risk
64,49,48,51,44,Unpaid,Male,Medium Risk
52,41,53,53,62,Unpaid,Female,High Risk
58,48,44,43,53,Paid,Female,Medium Risk
50,49,60,43,44,Paid,Female,Medium Risk
19,38,42,42,32,Unpaid,Male,High Risk
71,54,49,38,56,Paid,Male,Low Risk
37,54,45,53,49,Paid,Male,Medium Risk
63,61,59,43,46,Paid,Male,Low Risk
52,51,43,54,38,Unpaid,Male,High Risk
51,57,50,46,41,Paid,Male,Medium Risk
41,45,48,39,39,Unpaid,Male,High Risk
40,62,53,50,52,Unpaid,Female,High Risk
29,40,45,22,48,Paid,Female,High Risk
69,47,38,62,60,Unpaid,Male,Medium Risk
43,55,56,41,51,Unpaid,Female,High Risk
58,44,38,39,44,Paid,Female,Medium Risk
59,47,43,25,35,Unpaid,Female,High Risk
65,65,50,58,49,Paid,Male,Medium Risk
35,35,33,45,33,Paid,Male,High Risk
52,47,47,45,68,Paid,Male,Medium Risk
38,55,39,53,33,Unpaid,Male,High Risk
51,45,60,43,48,Paid,Male,Medium Risk
40,32,41,31,55,Unpaid,Female,High Risk
42,62,58,60,74,Unpaid,Female,High Risk
85,59,63,47,41,Paid,Male,Low Risk
51,52,71,40,72,Paid,Female,Low Risk
48,55,40,64,78,Paid,Male,Medium Risk
31,53,41,62,46,Paid,Male,High Risk
39,50,52,56,60,Paid,Female,High Risk
81,61,47,54,31,Paid,Female,Low Risk
24,39,47,29,46,Unpaid,Male,High Risk
78,62,56,39,40,Paid,Female,Low Risk
43,49,42,46,45,Unpaid,Male,High Risk
40,55,45,57,31,Paid,Female,Medium Risk
65,42,45,27,45,Paid,Male,Medium Risk
59,49,47,64,55,Paid,Female,Low Risk
72,58,50,41,52,Unpaid,Female,Medium Risk
77,65,69,63,64,Paid,Female,Low Risk
68,52,42,64,48,Unpaid,Female,Medium Risk
55,54,56,58,70,Paid,Male,Medium Risk
45,58,68,54,65,Unpaid,Male,High Risk
69,66,57,68,55,Paid,Male,Low Risk
47,55,47,64,61,Unpaid,Male,Medium Risk
58,51,39,63,59,Paid,Male,Medium Risk
54,66,56,57,57,Paid,Male,Low Risk
45,42,47,43,30,Unpaid,Female,High Risk
35,36,49,45,48,Paid,Male,High Risk
44,44,47,32,52,Unpaid,Female,High Risk
51,59,63,61,71,Paid,Male,Low Risk
54,52,52,50,46,Unpaid,Male,Medium Risk
62,42,47,57,46,Paid,Female,Medium Risk
37,48,43,48,38,Paid,Male,High Risk
70,58,52,50,35,Paid,Female,Low Risk
49,51,40,41,50,Paid,Male,Medium Risk
27,40,46,37,47,Unpaid,Male,High Risk
55,61,63,40,62,Unpaid,Female,High Risk
60,45,36,42,53,Unpaid,Male,High Risk
59,49,47,68,59,Paid,Female,Medium Risk
50,31,42,20,31,Unpaid,Female,High Risk
43,31,31,35,35,Paid,Male,High Risk
47,58,53,46,41,Paid,Female,Medium Risk
45,31,34,33,30,Paid,Female,High Risk
80,55,59,54,57,Paid,Male,Low Risk
52,44,35,47,37,Paid,Female,High Risk
86,71,54,69,68,Unpaid,Female,Low Risk
61,56,56,43,57,Unpaid,Male,Medium Risk
63,55,57,65,63,Paid,Male,Low Risk
58,58,54,58,41,Unpaid,Male,Medium Risk
65,71,68,80,69,Paid,Male,Low Risk
45,51,56,66,53,Paid,Male,Medium Risk
40,54,62,67,74,Paid,Female,Medium Risk
56,74,58,88,60,Paid,Male,Low Risk
68,52,55,50,54,Paid,Male,Medium Risk
74,65,52,69,56,Paid,Male,Low Risk
53,73,67,66,56,Unpaid,Female,Medium Risk
41,63,51,62,46,Paid,Male,High Risk
50,34,38,36,41,Paid,Female,High Risk
49,44,35,51,34,Paid,Female,High Risk
58,47,41,43,35,Paid,Female,Medium Risk
40,37,51,49,64,Unpaid,Female,High Risk
61,59,67,69,60,Paid,Female,Low Risk
53,61,34,45,43,Unpaid,Male,High Risk
58,48,49,27,40,Paid,Male,Medium Risk
50,56,60,37,55,Paid,Female,Medium Risk
49,40,42,35,45,Paid,Male,High Risk
84,67,67,65,50,Paid,Female,Low Risk
58,49,40,36,39,Paid,Female,Medium Risk
36,59,62,53,70,Unpaid,Female,High Risk
64,61,60,39,69,Paid,Female,Low Risk
43,49,31,44,35,Paid,Male,High Risk
69,60,65,51,43,Unpaid,Female,Medium Risk
58,52,57,60,53,Paid,Female,Medium Risk
84,77,72,70,74,Unpaid,Male,Low Risk
72,48,35,36,37,Unpaid,Female,Medium Risk
48,53,69,61,56,Paid,Male,Medium Risk
59,51,47,49,61,Paid,Female,Medium Risk
67,53,52,44,39,Paid,Male,Low Risk
69,70,60,64,52,Unpaid,Female,Medium Risk
67,48,48,45,45,Paid,Male,Medium Risk
56,68,67,70,75,Paid,Female,Low Risk
51,52,58,51,54,Paid,Female,Medium Risk
53,66,64,64,56,Paid,Male,Low Risk
76,50,54,48,55,Paid,Female,Low Risk
44,31,45,43,50,Paid,Male,Medium Risk
58,51,51,45,41,Paid,Female,Medium Risk
57,64,65,59,55,Paid,Male,Low Risk
46,36,36,50,42,Paid,Female,High Risk
51,55,55,47,50,Paid,Male,Medium Risk
55,43,54,58,50,Paid,Female,Medium Risk
50,31,53,37,44,Unpaid,Male,High Risk
50,50,41,46,38,Paid,Male,Medium Risk
43,51,52,48,41,Paid,Female,Medium Risk
42,53,60,50,48,Unpaid,Female,Medium Risk
50,61,43,63,57,Paid,Female,Medium Risk
40,46,50,46,52,Paid,Female,High Risk
65,53,40,51,42,Unpaid,Female,High Risk
56,36,36,36,33,Paid,Male,High Risk
68,79,64,61,69,Paid,Female,Low Risk
41,64,57,55,53,Paid,Male,Medium Risk
64,41,39,38,39,Unpaid,Female,High Risk
39,52,59,67,49,Paid,Female,Medium Risk
97,80,67,63,64,Paid,Male,Low Risk
38,39,38,22,33,Paid,Female,High Risk
69,42,47,35,45,Paid,Female,Medium Risk
82,98,86,98,78,Paid,Female,Low Risk
57,23,48,23,55,Paid,Female,High Risk
48,44,33,38,41,Unpaid,Male,High Risk
52,55,45,39,35,Paid,Female,Medium Risk
49,64,60,63,60,Paid,Female,Medium Risk
48,37,41,31,39,Paid,Female,High Risk
38,57,59,38,42,Paid,Male,High Risk
77,62,55,50,46,Unpaid,Female,Medium Risk
56,47,43,57,43,Paid,Male,Medium Risk
71,66,66,56,71,Paid,Male,Low Risk
65,57,48,51,44,Unpaid,Female,Medium Risk
57,47,56,36,48,Paid,Female,Medium Risk
43,58,60,56,47,Paid,Male,Medium Risk
66,54,63,53,58,Unpaid,Male,Medium Risk
42,38,51,32,46,Unpaid,Female,High Risk
61,53,53,50,64,Paid,Female,Low Risk
58,50,40,33,44,Paid,Female,Medium Risk
49,43,35,48,65,Paid,Female,High Risk
68,73,83,52,66,Paid,Female,Low Risk
35,62,61,62,59,Paid,Female,Medium Risk
64,61,52,63,46,Paid,Male,Low Risk
50,65,58,52,68,Paid,Male,Medium Risk
73,71,60,60,59,Paid,Male,Low Risk
61,64,67,74,43,Paid,Female,Low Risk
64,39,45,39,51,Unpaid,Male,Medium Risk
65,66,59,74,82,Unpaid,Male,Low Risk
45,61,61,56,57,Unpaid,Female,Medium Risk
35,57,53,49,51,Paid,Female,High Risk
56,49,51,46,48,Paid,Female,Medium Risk
60,56,74,56,60,Paid,Male,Low Risk
73,72,63,56,53,Unpaid,Female,Medium Risk
66,63,62,51,64,Paid,Female,Low Risk
49,45,60,36,42,Paid,Female,Medium Risk
56,48,47,42,46,Unpaid,Female,High Risk
43,60,54,56,58,Unpaid,Female,High Risk
44,59,64,83,78,Unpaid,Female,Medium Risk
68,61,62,73,63,Paid,Male,Low Risk
40,58,51,62,52,Unpaid,Female,High Risk
47,51,67,51,37,Unpaid,Male,High Risk
67,42,54,40,29,Unpaid,Female,Medium Risk
62,60,53,59,57,Paid,Male,Medium Risk
42,61,56,64,57,Paid,Female,Medium Risk
52,54,61,59,74,Paid,Female,Medium Risk
33,49,47,41,59,Unpaid,Male,High Risk
72,54,40,50,34,Unpaid,Female,Medium Risk
57,56,51,44,34,Paid,Female,Medium Risk
89,67,55,53,58,Paid,Female,Low Risk
56,59,58,81,68,Unpaid,Female,Medium Risk
60,62,61,63,54,Unpaid,Male,Low Risk
49,51,55,37,46,Unpaid,Male,High Risk
55,51,43,55,40,Unpaid,Female,Medium Risk
63,58,52,43,42,Unpaid,Male,Medium Risk
66,71,66,59,46,Paid,Male,Low Risk
59,60,49,60,59,Unpaid,Female,Medium Risk
66,56,50,55,39,Paid,Male,Low Risk
51,46,42,50,41,Unpaid,Female,High Risk
48,48,53,59,59,Unpaid,Female,High Risk
66,47,43,37,50,Paid,Female,Medium Risk
66,42,52,63,62,Paid,Male,Low Risk
75,65,55,54,39,Unpaid,Male,Medium Risk
73,55,65,42,55,Unpaid,Female,Medium Risk
78,70,53,56,54,Unpaid,Male,Low Risk
85,66,58,57,57,Paid,Female,Low Risk
59,57,56,34,50,Unpaid,Female,Medium Risk
51,63,53,48,72,Unpaid,Male,High Risk
58,47,28,48,51,Paid,Male,Medium Risk
62,57,46,39,36,Unpaid,Female,Medium Risk
67,52,63,42,48,Unpaid,Male,Medium Risk
52,56,46,59,54,Paid,Male,Medium Risk
62,55,53,41,39,Paid,Male,Medium Risk
64,66,61,68,71,Unpaid,Female,Low Risk
75,76,58,68,76,Paid,Male,Low Risk
63,36,42,35,50,Paid,Female,Medium Risk
55,57,50,43,44,Unpaid,Male,High Risk
68,55,65,47,55,Paid,Female,Low Risk
68,69,69,48,50,Paid,Female,Low Risk
63,83,68,69,61,Paid,Male,Low Risk
65,66,64,68,59,Paid,Male,Low Risk
57,52,61,38,47,Paid,Male,Medium Risk
40,56,53,59,46,Paid,Male,Medium Risk
30,33,46,40,48,Unpaid,Female,High Risk
42,25,28,36,43,Paid,Female,High Risk
63,57,48,45,42,Paid,Male,Low Risk
55,60,52,67,75,Paid,Male,Low Risk
50,51,45,52,48,Unpaid,Male,High Risk
58,48,39,49,48,Paid,Female,Medium Risk
78,54,63,45,56,Paid,Female,Low Risk
59,54,51,31,44,Unpaid,Female,High Risk
61,57,49,41,50,Unpaid,Male,Medium Risk
43,43,33,48,38,Paid,Female,High Risk
63,63,39,61,41,Paid,Female,Low Risk
40,51,62,46,41,Paid,Female,Medium Risk
49,62,51,70,77,Paid,Female,Medium Risk
60,81,69,58,49,Paid,Male,Low Risk
63,65,75,66,65,Paid,Male,Low Risk
57,55,51,49,50,Paid,Female,Medium Risk
42,66,67,62,68,Paid,Male,Medium Risk
54,43,71,46,69,Unpaid,Female,Medium Risk
44,42,48,39,73,Paid,Male,Medium Risk
43,28,46,25,40,Paid,Female,High Risk
44,43,30,56,34,Paid,Female,High Risk
51,47,46,45,63,Unpaid,Male,High Risk
58,72,57,56,68,Paid,Female,Medium Risk
67,71,66,74,69,Unpaid,Male,Low Risk
43,43,38,47,52,Paid,Male,Medium Risk
49,46,45,39,38,Paid,Female,High Risk
